state_id,machine_nr,state_code,state_desc,start_time,end_time
S0002115,M000012,3-Idle,Idle,2025-12-13T20:00:22,2025-12-13T20:18:11
S0000511,M000012,2-Stand By,Stand By,2025-12-13T20:18:11,2025-12-13T21:04:35
S0002116,M000012,3-Idle,Idle,2025-12-13T21:04:35,2025-12-14T01:48:24
S0000512,M000012,1-P,Productive,2025-12-14T01:48:24,2025-12-14T03:38:58
S0002117,M000012,3-Idle,Idle,2025-12-14T03:38:58,2025-12-15T01:59:33
S0000513,M000012,2-Stand By,Stand By,2025-12-15T01:59:33,2025-12-15T02:26:50
S0002118,M000012,3-Idle,Idle,2025-12-15T02:26:50,2025-12-15T12:16:48
S0000514,M000012,2-Stand By,Stand By,2025-12-15T12:16:48,2025-12-15T12:50:36
S0000515,M000013,1-P,Productive,2025-11-25T16:25:01,2025-11-25T17:52:49
S0002119,M000013,3-Idle,Idle,2025-11-25T17:52:49,2025-11-26T01:06:42
S0000516,M000013,2-Stand By,Stand By,2025-11-26T01:06:42,2025-11-26T01:36:40
S0002120,M000013,3-Idle,Idle,2025-11-26T01:36:40,2025-11-26T14:39:29
S0000517,M000013,1-P,Productive,2025-11-26T14:39:29,2025-11-26T16:24:11
S0002121,M000013,3-Idle,Idle,2025-11-26T16:24:11,2025-11-26T22:39:46
S0000518,M000013,1-P,Productive,2025-11-26T22:39:46,2025-11-26T23:59:59.999999
S0002122,M000013,3-Idle,Idle,2025-11-26T23:59:59.999999,2025-11-27T21:27:57
S0000519,M000013,2-Stand By,Stand By,2025-11-27T21:27:57,2025-11-27T21:56:38
S0002123,M000013,3-Idle,Idle,2025-11-27T21:56:38,2025-11-28T10:08:14
S0000520,M000013,1-P,Productive,2025-11-28T10:08:14,2025-11-28T12:41:52
S0002124,M000013,3-Idle,Idle,2025-11-28T12:41:52,2025-11-28T13:06:24
S0000521,M000013,1-P,Productive,2025-11-28T13:06:24,2025-11-28T16:10:57
S0002125,M000013,3-Idle,Idle,2025-11-28T16:10:57,2025-11-29T18:29:42
S0000522,M000013,2-Stand By,Stand By,2025-11-29T18:29:42,2025-11-29T18:44:28
S0002126,M000013,3-Idle,Idle,2025-11-29T18:44:28,2025-11-30T05:52:31
S0000523,M000013,1-P,Productive,2025-11-30T05:52:31,2025-11-30T06:18:07
S0002127,M000013,3-Idle,Idle,2025-11-30T06:18:07,2025-11-30T07:06:29
S0000524,M000013,2-Stand By,Stand By,2025-11-30T07:06:29,2025-11-30T08:02:09
S0002128,M000013,3-Idle,Idle,2025-11-30T08:02:09,2025-12-01T00:47:18
S0000525,M000013,2-Stand By,Stand By,2025-12-01T00:47:18,2025-12-01T00:55:26
S0002129,M000013,3-Idle,Idle,2025-12-01T00:55:26,2025-12-01T18:16:24
S0000526,M000013,2-Stand By,Stand By,2025-12-01T18:16:24,2025-12-01T18:58:13
S0002130,M000013,3-Idle,Idle,2025-12-01T18:58:13,2025-12-02T16:33:12
S0000527,M000013,2-Stand By,Stand By,2025-12-02T16:33:12,2025-12-02T17:08:38
S0002131,M000013,3-Idle,Idle,2025-12-02T17:08:38,2025-12-03T07:34:50
S0000528,M000013,1-P,Productive,2025-12-03T07:34:50,2025-12-03T09:48:01
S0002132,M000013,3-Idle,Idle,2025-12-03T09:48:01,2025-12-04T16:09:24
S0000529,M000013,2-Stand By,Stand By,2025-12-04T16:09:24,2025-12-04T16:32:36
S0002133,M000013,3-Idle,Idle,2025-12-04T16:32:36,2025-12-05T03:17:09
S0000530,M000013,1-P,Productive,2025-12-05T03:17:09,2025-12-05T05:43:39
S0000531,M000013,2-Stand By,Stand By,2025-12-05T05:39:26,2025-12-05T06:29:50
S0002134,M000013,3-Idle,Idle,2025-12-05T06:29:50,2025-12-05T19:58:43
S0000532,M000013,2-Stand By,Stand By,2025-12-05T19:58:43,2025-12-05T20:27:23
S0002135,M000013,3-Idle,Idle,2025-12-05T20:27:23,2025-12-06T02:56:10
S0000533,M000013,2-Stand By,Stand By,2025-12-06T02:56:10,2025-12-06T03:12:30
S0002136,M000013,3-Idle,Idle,2025-12-06T03:12:30,2025-12-06T03:26:57
S0000534,M000013,2-Stand By,Stand By,2025-12-06T03:26:57,2025-12-06T04:04:39
S0002137,M000013,3-Idle,Idle,2025-12-06T04:04:39,2025-12-07T02:59:00
S0000535,M000013,2-Stand By,Stand By,2025-12-07T02:59:00,2025-12-07T03:07:59
S0002138,M000013,3-Idle,Idle,2025-12-07T03:07:59,2025-12-07T03:41:33
S0000536,M000013,2-Stand By,Stand By,2025-12-07T03:41:33,2025-12-07T04:10:30
S0000537,M000013,1-P,Productive,2025-12-07T04:05:43,2025-12-07T10:00:14
S0002139,M000013,3-Idle,Idle,2025-12-07T10:00:14,2025-12-08T02:53:42
S0000538,M000013,2-Stand By,Stand By,2025-12-08T02:53:42,2025-12-08T03:35:54
S0002140,M000013,3-Idle,Idle,2025-12-08T03:35:54,2025-12-08T08:06:02
S0000539,M000013,2-Stand By,Stand By,2025-12-08T08:06:02,2025-12-08T09:03:35
S0002141,M000013,3-Idle,Idle,2025-12-08T09:03:35,2025-12-08T12:16:36
S0000540,M000013,2-Stand By,Stand By,2025-12-08T12:16:36,2025-12-08T12:33:35
S0002142,M000013,3-Idle,Idle,2025-12-08T12:33:35,2025-12-09T09:07:40
S0000541,M000013,1-P,Productive,2025-12-09T09:07:40,2025-12-09T10:26:48
S0002143,M000013,3-Idle,Idle,2025-12-09T10:26:48,2025-12-09T14:31:50
S0000542,M000013,1-P,Productive,2025-12-09T14:31:50,2025-12-09T16:27:43
S0002144,M000013,3-Idle,Idle,2025-12-09T16:27:43,2025-12-10T10:59:42
S0000543,M000013,1-P,Productive,2025-12-10T10:59:42,2025-12-10T16:49:17
S0002145,M000013,3-Idle,Idle,2025-12-10T16:49:17,2025-12-10T18:56:07
S0000544,M000013,1-P,Productive,2025-12-10T18:56:07,2025-12-10T23:30:11
S0002146,M000013,3-Idle,Idle,2025-12-10T23:30:11,2025-12-11T00:17:49
S0000545,M000013,2-Stand By,Stand By,2025-12-11T00:17:49,2025-12-11T01:07:36
S0002147,M000013,3-Idle,Idle,2025-12-11T01:07:36,2025-12-11T15:22:58
S0000546,M000013,1-P,Productive,2025-12-11T15:22:58,2025-12-11T19:39:43
S0002148,M000013,3-Idle,Idle,2025-12-11T19:39:43,2025-12-12T15:21:18
S0000547,M000013,2-Stand By,Stand By,2025-12-12T15:21:18,2025-12-12T15:44:57
S0002149,M000013,3-Idle,Idle,2025-12-12T15:44:57,2025-12-13T04:01:05
S0000548,M000013,1-P,Productive,2025-12-13T04:01:05,2025-12-13T05:56:27
S0002150,M000013,3-Idle,Idle,2025-12-13T05:56:27,2025-12-13T16:51:02
S0000549,M000013,1-P,Productive,2025-12-13T16:51:02,2025-12-13T19:05:02
S0002151,M000013,3-Idle,Idle,2025-12-13T19:05:02,2025-12-14T07:01:37
S0000550,M000013,1-P,Productive,2025-12-14T07:01:37,2025-12-14T08:59:58
S0002152,M000013,3-Idle,Idle,2025-12-14T08:59:58,2025-12-15T02:11:15
S0000551,M000013,2-Stand By,Stand By,2025-12-15T02:11:15,2025-12-15T02:27:34
S0002153,M000013,3-Idle,Idle,2025-12-15T02:27:34,2025-12-15T18:18:24
S0000552,M000013,2-Stand By,Stand By,2025-12-15T18:18:24,2025-12-15T19:03:06
S0000553,M000014,2-Stand By,Stand By,2025-11-25T15:50:29,2025-11-25T16:46:02
S0002154,M000014,3-Idle,Idle,2025-11-25T16:46:02,2025-11-26T05:23:42
S0000554,M000014,2-Stand By,Stand By,2025-11-26T05:23:42,2025-11-26T06:00:08
S0002155,M000014,3-Idle,Idle,2025-11-26T06:00:08,2025-11-26T09:32:18
S0000555,M000014,1-P,Productive,2025-11-26T09:32:18,2025-11-26T13:33:58
S0002156,M000014,3-Idle,Idle,2025-11-26T13:33:58,2025-11-26T22:04:23
S0000556,M000014,2-Stand By,Stand By,2025-11-26T22:04:23,2025-11-26T22:21:18
S0002157,M000014,3-Idle,Idle,2025-11-26T22:21:18,2025-11-27T09:57:51
S0000557,M000014,2-Stand By,Stand By,2025-11-27T09:57:51,2025-11-27T10:21:16
S0002158,M000014,3-Idle,Idle,2025-11-27T10:21:16,2025-11-27T10:27:33
S0000558,M000014,2-Stand By,Stand By,2025-11-27T10:27:33,2025-11-27T10:42:45
S0002159,M000014,3-Idle,Idle,2025-11-27T10:42:45,2025-11-27T15:19:09
S0000559,M000014,2-Stand By,Stand By,2025-11-27T15:19:09,2025-11-27T15:47:05
S0002160,M000014,3-Idle,Idle,2025-11-27T15:47:05,2025-11-28T09:11:06
S0000560,M000014,2-Stand By,Stand By,2025-11-28T09:11:06,2025-11-28T09:18:29
S0000561,M000014,2-Stand By,Stand By,2025-11-28T09:17:04,2025-11-28T09:18:29
S0002161,M000014,3-Idle,Idle,2025-11-28T09:18:29,2025-11-29T05:16:23
S0000562,M000014,2-Stand By,Stand By,2025-11-29T05:16:23,2025-11-29T06:15:45
S0002162,M000014,3-Idle,Idle,2025-11-29T06:15:45,2025-11-29T22:47:08
S0000563,M000014,1-P,Productive,2025-11-29T22:47:08,2025-11-29T22:52:36
S0002163,M000014,3-Idle,Idle,2025-11-29T22:52:36,2025-11-30T00:18:18
S0000564,M000014,1-P,Productive,2025-11-30T00:18:18,2025-11-30T05:52:08
S0002164,M000014,3-Idle,Idle,2025-11-30T05:52:08,2025-11-30T17:24:50
S0000565,M000014,1-P,Productive,2025-11-30T17:24:50,2025-11-30T21:04:27
S0002165,M000014,3-Idle,Idle,2025-11-30T21:04:27,2025-12-01T03:19:54
S0000566,M000014,2-Stand By,Stand By,2025-12-01T03:19:54,2025-12-01T03:56:33
S0002166,M000014,3-Idle,Idle,2025-12-01T03:56:33,2025-12-01T16:17:16
S0000567,M000014,1-P,Productive,2025-12-01T16:17:16,2025-12-01T16:48:36
S0002167,M000014,3-Idle,Idle,2025-12-01T16:48:36,2025-12-01T20:51:21
S0000568,M000014,1-P,Productive,2025-12-01T20:51:21,2025-12-01T23:59:59.999999
S0002168,M000014,3-Idle,Idle,2025-12-01T23:59:59.999999,2025-12-02T01:20:59
S0000569,M000014,2-Stand By,Stand By,2025-12-02T01:20:59,2025-12-02T01:30:20
S0002169,M000014,3-Idle,Idle,2025-12-02T01:30:20,2025-12-02T10:04:26
S0000570,M000014,2-Stand By,Stand By,2025-12-02T10:04:26,2025-12-02T10:51:51
S0002170,M000014,3-Idle,Idle,2025-12-02T10:51:51,2025-12-03T00:03:16
S0000571,M000014,1-P,Productive,2025-12-03T00:03:16,2025-12-03T04:28:27
S0002171,M000014,3-Idle,Idle,2025-12-03T04:28:27,2025-12-03T17:55:10
S0000572,M000014,2-Stand By,Stand By,2025-12-03T17:55:10,2025-12-03T18:02:29
S0002172,M000014,3-Idle,Idle,2025-12-03T18:02:29,2025-12-04T01:54:18
S0000573,M000014,1-P,Productive,2025-12-04T01:54:18,2025-12-04T07:33:22
S0002173,M000014,3-Idle,Idle,2025-12-04T07:33:22,2025-12-05T19:58:13
S0000574,M000014,1-P,Productive,2025-12-05T19:58:13,2025-12-05T23:59:59.999999
S0002174,M000014,3-Idle,Idle,2025-12-05T23:59:59.999999,2025-12-06T05:04:22
S0000575,M000014,1-P,Productive,2025-12-06T05:04:22,2025-12-06T06:00:13
S0002175,M000014,3-Idle,Idle,2025-12-06T06:00:13,2025-12-06T10:50:22
S0000576,M000014,1-P,Productive,2025-12-06T10:50:22,2025-12-06T16:40:53
S0002176,M000014,3-Idle,Idle,2025-12-06T16:40:53,2025-12-07T14:29:13
S0000577,M000014,1-P,Productive,2025-12-07T14:29:13,2025-12-07T18:51:19
S0000578,M000014,1-P,Productive,2025-12-07T15:52:07,2025-12-07T18:51:19
S0000579,M000014,2-Stand By,Stand By,2025-12-07T16:02:33,2025-12-07T16:48:01
S0002177,M000014,3-Idle,Idle,2025-12-07T16:48:01,2025-12-08T08:03:34
S0000580,M000014,2-Stand By,Stand By,2025-12-08T08:03:34,2025-12-08T08:46:43
S0002178,M000014,3-Idle,Idle,2025-12-08T08:46:43,2025-12-09T03:16:59
S0000581,M000014,2-Stand By,Stand By,2025-12-09T03:16:59,2025-12-09T03:31:54
S0002179,M000014,3-Idle,Idle,2025-12-09T03:31:54,2025-12-09T20:05:35
S0000582,M000014,2-Stand By,Stand By,2025-12-09T20:05:35,2025-12-09T20:13:42
S0002180,M000014,3-Idle,Idle,2025-12-09T20:13:42,2025-12-09T23:12:34
S0000583,M000014,1-P,Productive,2025-12-09T23:12:34,2025-12-09T23:59:59.999999
S0002181,M000014,3-Idle,Idle,2025-12-09T23:59:59.999999,2025-12-10T06:17:10
S0000584,M000014,1-P,Productive,2025-12-10T06:17:10,2025-12-10T06:18:32
S0002182,M000014,3-Idle,Idle,2025-12-10T06:18:32,2025-12-11T02:22:23
S0000585,M000014,1-P,Productive,2025-12-11T02:22:23,2025-12-11T03:39:57
S0002183,M000014,3-Idle,Idle,2025-12-11T03:39:57,2025-12-12T20:17:28
S0000586,M000014,1-P,Productive,2025-12-12T20:17:28,2025-12-12T23:17:45
S0002184,M000014,3-Idle,Idle,2025-12-12T23:17:45,2025-12-13T11:19:42
S0000587,M000014,1-P,Productive,2025-12-13T11:19:42,2025-12-13T14:38:00
S0002185,M000014,3-Idle,Idle,2025-12-13T14:38:00,2025-12-14T03:38:35
S0000588,M000014,2-Stand By,Stand By,2025-12-14T03:38:35,2025-12-14T04:38:27
S0002186,M000014,3-Idle,Idle,2025-12-14T04:38:27,2025-12-14T05:50:15
S0000589,M000014,1-P,Productive,2025-12-14T05:50:15,2025-12-14T06:28:15
S0002187,M000014,3-Idle,Idle,2025-12-14T06:28:15,2025-12-14T11:26:21
S0000590,M000014,2-Stand By,Stand By,2025-12-14T11:26:21,2025-12-14T12:05:56
S0002188,M000014,3-Idle,Idle,2025-12-14T12:05:56,2025-12-15T09:44:04
S0000591,M000014,1-P,Productive,2025-12-15T09:44:04,2025-12-15T13:19:16
S0000592,M000015,2-Stand By,Stand By,2025-11-25T09:13:34,2025-11-25T09:35:32
S0002189,M000015,3-Idle,Idle,2025-11-25T09:35:32,2025-11-25T20:01:57
S0000593,M000015,2-Stand By,Stand By,2025-11-25T20:01:57,2025-11-25T20:05:09
S0002190,M000015,3-Idle,Idle,2025-11-25T20:05:09,2025-11-26T11:07:21
S0000594,M000015,1-P,Productive,2025-11-26T11:07:21,2025-11-26T14:45:10
S0002191,M000015,3-Idle,Idle,2025-11-26T14:45:10,2025-11-27T02:20:46
S0000595,M000015,1-P,Productive,2025-11-27T02:20:46,2025-11-27T03:43:28
S0002192,M000015,3-Idle,Idle,2025-11-27T03:43:28,2025-11-28T09:12:05
S0000596,M000015,1-P,Productive,2025-11-28T09:12:05,2025-11-28T14:29:29
S0002193,M000015,3-Idle,Idle,2025-11-28T14:29:29,2025-11-29T01:58:01
S0000597,M000015,1-P,Productive,2025-11-29T01:58:01,2025-11-29T04:47:40
S0002194,M000015,3-Idle,Idle,2025-11-29T04:47:40,2025-11-29T11:09:25
S0000598,M000015,1-P,Productive,2025-11-29T11:09:25,2025-11-29T11:55:03
S0002195,M000015,3-Idle,Idle,2025-11-29T11:55:03,2025-11-29T13:47:21
S0000599,M000015,1-P,Productive,2025-11-29T13:47:21,2025-11-29T16:29:04
S0002196,M000015,3-Idle,Idle,2025-11-29T16:29:04,2025-11-30T11:27:43
S0000600,M000015,2-Stand By,Stand By,2025-11-30T11:27:43,2025-11-30T11:37:39
S0002197,M000015,3-Idle,Idle,2025-11-30T11:37:39,2025-12-01T05:53:40
S0000601,M000015,1-P,Productive,2025-12-01T05:53:40,2025-12-01T07:53:21
S0002198,M000015,3-Idle,Idle,2025-12-01T07:53:21,2025-12-02T08:51:33
S0000602,M000015,2-Stand By,Stand By,2025-12-02T08:51:33,2025-12-02T08:53:56
S0002199,M000015,3-Idle,Idle,2025-12-02T08:53:56,2025-12-02T17:48:49
S0000603,M000015,2-Stand By,Stand By,2025-12-02T17:48:49,2025-12-02T17:57:32
S0002200,M000015,3-Idle,Idle,2025-12-02T17:57:32,2025-12-03T05:10:39
S0000604,M000015,1-P,Productive,2025-12-03T05:10:39,2025-12-03T09:54:33
S0002201,M000015,3-Idle,Idle,2025-12-03T09:54:33,2025-12-03T14:44:51
S0000605,M000015,1-P,Productive,2025-12-03T14:44:51,2025-12-03T17:14:41
S0002202,M000015,3-Idle,Idle,2025-12-03T17:14:41,2025-12-04T13:35:17
S0000606,M000015,2-Stand By,Stand By,2025-12-04T13:35:17,2025-12-04T13:46:26
S0002203,M000015,3-Idle,Idle,2025-12-04T13:46:26,2025-12-04T16:59:26
S0000607,M000015,2-Stand By,Stand By,2025-12-04T16:59:26,2025-12-04T17:36:31
S0002204,M000015,3-Idle,Idle,2025-12-04T17:36:31,2025-12-04T20:51:35
S0000608,M000015,1-P,Productive,2025-12-04T20:51:35,2025-12-04T22:52:56
S0002205,M000015,3-Idle,Idle,2025-12-04T22:52:56,2025-12-05T10:55:50
S0000609,M000015,2-Stand By,Stand By,2025-12-05T10:55:50,2025-12-05T11:17:16
S0002206,M000015,3-Idle,Idle,2025-12-05T11:17:16,2025-12-05T11:20:14
S0000610,M000015,2-Stand By,Stand By,2025-12-05T11:20:14,2025-12-05T11:40:50
S0000611,M000015,1-P,Productive,2025-12-05T11:26:57,2025-12-05T15:19:30
S0002207,M000015,3-Idle,Idle,2025-12-05T15:19:30,2025-12-06T14:23:40
S0000612,M000015,2-Stand By,Stand By,2025-12-06T14:23:40,2025-12-06T15:07:58
S0002208,M000015,3-Idle,Idle,2025-12-06T15:07:58,2025-12-07T23:59:32
S0000613,M000015,1-P,Productive,2025-12-07T23:59:32,2025-12-08T14:08:47
S0000614,M000015,5-Err,Error,2025-12-07T23:59:59.999999,2025-12-08T08:58:02
S0000615,M000015,1-P,Productive,2025-12-08T08:58:02,2025-12-08T14:08:47
S0002209,M000015,3-Idle,Idle,2025-12-08T14:08:47,2025-12-09T00:12:42
S0000616,M000015,2-Stand By,Stand By,2025-12-09T00:12:42,2025-12-09T00:17:02
S0002210,M000015,3-Idle,Idle,2025-12-09T00:17:02,2025-12-10T01:44:54
S0000617,M000015,1-P,Productive,2025-12-10T01:44:54,2025-12-10T06:55:28
S0002211,M000015,3-Idle,Idle,2025-12-10T06:55:28,2025-12-10T13:08:42
S0000618,M000015,1-P,Productive,2025-12-10T13:08:42,2025-12-10T17:14:42
S0002212,M000015,3-Idle,Idle,2025-12-10T17:14:42,2025-12-10T17:22:37
S0000619,M000015,1-P,Productive,2025-12-10T17:22:37,2025-12-10T22:36:50
S0002213,M000015,3-Idle,Idle,2025-12-10T22:36:50,2025-12-11T19:52:12
S0000620,M000015,2-Stand By,Stand By,2025-12-11T19:52:12,2025-12-11T20:28:14
S0002214,M000015,3-Idle,Idle,2025-12-11T20:28:14,2025-12-12T08:24:27
S0000621,M000015,1-P,Productive,2025-12-12T08:24:27,2025-12-12T08:56:30
S0002215,M000015,3-Idle,Idle,2025-12-12T08:56:30,2025-12-13T02:37:51
S0000622,M000015,2-Stand By,Stand By,2025-12-13T02:37:51,2025-12-13T02:49:32
S0002216,M000015,3-Idle,Idle,2025-12-13T02:49:32,2025-12-13T16:06:31
S0000623,M000015,1-P,Productive,2025-12-13T16:06:31,2025-12-13T17:55:56
S0002217,M000015,3-Idle,Idle,2025-12-13T17:55:56,2025-12-14T12:35:20
S0000624,M000015,1-P,Productive,2025-12-14T12:35:20,2025-12-14T13:35:50
S0002218,M000015,3-Idle,Idle,2025-12-14T13:35:50,2025-12-14T14:58:48
S0000625,M000015,2-Stand By,Stand By,2025-12-14T14:58:48,2025-12-14T15:55:39
S0002219,M000015,3-Idle,Idle,2025-12-14T15:55:39,2025-12-15T06:51:15
S0000626,M000015,2-Stand By,Stand By,2025-12-15T06:51:15,2025-12-15T06:52:41
S0000627,M000016,2-Stand By,Stand By,2025-11-25T11:39:35,2025-11-25T12:06:47
S0002220,M000016,3-Idle,Idle,2025-11-25T12:06:47,2025-11-25T21:43:13
S0000628,M000016,1-P,Productive,2025-11-25T21:43:13,2025-11-25T23:59:59.999999
S0002221,M000016,3-Idle,Idle,2025-11-25T23:59:59.999999,2025-11-26T06:47:59
S0000629,M000016,1-P,Productive,2025-11-26T06:47:59,2025-11-26T12:15:18
S0002222,M000016,3-Idle,Idle,2025-11-26T12:15:18,2025-11-27T03:45:35
S0000630,M000016,2-Stand By,Stand By,2025-11-27T03:45:35,2025-11-27T03:56:42
S0002223,M000016,3-Idle,Idle,2025-11-27T03:56:42,2025-11-28T19:46:13
S0000631,M000016,2-Stand By,Stand By,2025-11-28T19:46:13,2025-11-28T20:35:36
S0002224,M000016,3-Idle,Idle,2025-11-28T20:35:36,2025-11-29T00:59:26
S0000632,M000016,1-P,Productive,2025-11-29T00:59:26,2025-11-29T05:35:46
S0002225,M000016,3-Idle,Idle,2025-11-29T05:35:46,2025-11-29T08:28:03
S0000633,M000016,2-Stand By,Stand By,2025-11-29T08:28:03,2025-11-29T08:49:12
S0002226,M000016,3-Idle,Idle,2025-11-29T08:49:12,2025-11-29T12:24:26
S0000634,M000016,2-Stand By,Stand By,2025-11-29T12:24:26,2025-11-29T13:00:52
S0002227,M000016,3-Idle,Idle,2025-11-29T13:00:52,2025-11-30T04:47:34
S0000635,M000016,2-Stand By,Stand By,2025-11-30T04:47:34,2025-11-30T05:04:03
S0002228,M000016,3-Idle,Idle,2025-11-30T05:04:03,2025-11-30T06:34:15
S0000636,M000016,2-Stand By,Stand By,2025-11-30T06:34:15,2025-11-30T07:06:42
S0002229,M000016,3-Idle,Idle,2025-11-30T07:06:42,2025-12-01T15:50:56
S0000637,M000016,2-Stand By,Stand By,2025-12-01T15:50:56,2025-12-01T16:33:23
S0002230,M000016,3-Idle,Idle,2025-12-01T16:33:23,2025-12-01T20:29:15
S0000638,M000016,1-P,Productive,2025-12-01T20:29:15,2025-12-01T23:59:59.999999
S0002231,M000016,3-Idle,Idle,2025-12-01T23:59:59.999999,2025-12-02T20:35:21
S0000639,M000016,1-P,Productive,2025-12-02T20:35:21,2025-12-02T23:59:59.999999
S0002232,M000016,3-Idle,Idle,2025-12-02T23:59:59.999999,2025-12-03T09:10:07
S0000640,M000016,1-P,Productive,2025-12-03T09:10:07,2025-12-03T11:31:36
S0002233,M000016,3-Idle,Idle,2025-12-03T11:31:36,2025-12-03T11:53:18
S0000641,M000016,1-P,Productive,2025-12-03T11:53:18,2025-12-03T13:29:37
S0000642,M000016,2-Stand By,Stand By,2025-12-03T12:38:46,2025-12-03T13:23:08
S0002234,M000016,3-Idle,Idle,2025-12-03T13:23:08,2025-12-04T03:12:23
S0000643,M000016,2-Stand By,Stand By,2025-12-04T03:12:23,2025-12-04T03:47:50
S0002235,M000016,3-Idle,Idle,2025-12-04T03:47:50,2025-12-04T08:15:49
S0000644,M000016,2-Stand By,Stand By,2025-12-04T08:15:49,2025-12-04T08:49:55
S0002236,M000016,3-Idle,Idle,2025-12-04T08:49:55,2025-12-04T23:53:23
S0000645,M000016,2-Stand By,Stand By,2025-12-04T23:53:23,2025-12-04T23:59:59.999999
S0002237,M000016,3-Idle,Idle,2025-12-04T23:59:59.999999,2025-12-05T22:57:59
S0000646,M000016,1-P,Productive,2025-12-05T22:57:59,2025-12-05T23:37:41
S0002238,M000016,3-Idle,Idle,2025-12-05T23:37:41,2025-12-06T17:04:02
S0000647,M000016,2-Stand By,Stand By,2025-12-06T17:04:02,2025-12-06T17:16:49
S0000648,M000016,1-P,Productive,2025-12-06T17:05:18,2025-12-06T21:58:08
S0002239,M000016,3-Idle,Idle,2025-12-06T21:58:08,2025-12-07T15:21:35
S0000649,M000016,2-Stand By,Stand By,2025-12-07T15:21:35,2025-12-07T16:04:20
S0002240,M000016,3-Idle,Idle,2025-12-07T16:04:20,2025-12-08T07:34:56
S0000650,M000016,2-Stand By,Stand By,2025-12-08T07:34:56,2025-12-08T07:39:01
S0002241,M000016,3-Idle,Idle,2025-12-08T07:39:01,2025-12-09T04:58:14
S0000651,M000016,2-Stand By,Stand By,2025-12-09T04:58:14,2025-12-09T05:12:30
S0002242,M000016,3-Idle,Idle,2025-12-09T05:12:30,2025-12-09T18:12:05
S0000652,M000016,1-P,Productive,2025-12-09T18:12:05,2025-12-09T21:18:52
S0002243,M000016,3-Idle,Idle,2025-12-09T21:18:52,2025-12-10T07:03:01
S0000653,M000016,1-P,Productive,2025-12-10T07:03:01,2025-12-10T11:29:44
S0002244,M000016,3-Idle,Idle,2025-12-10T11:29:44,2025-12-10T20:43:30
S0000654,M000016,2-Stand By,Stand By,2025-12-10T20:43:30,2025-12-10T21:24:43
S0002245,M000016,3-Idle,Idle,2025-12-10T21:24:43,2025-12-11T07:12:14
S0000655,M000016,1-P,Productive,2025-12-11T07:12:14,2025-12-11T08:48:24
S0002246,M000016,3-Idle,Idle,2025-12-11T08:48:24,2025-12-11T16:22:41
S0000656,M000016,2-Stand By,Stand By,2025-12-11T16:22:41,2025-12-11T16:57:40
S0002247,M000016,3-Idle,Idle,2025-12-11T16:57:40,2025-12-11T18:41:21
S0000657,M000016,1-P,Productive,2025-12-11T18:41:21,2025-12-11T20:14:38
S0002248,M000016,3-Idle,Idle,2025-12-11T20:14:38,2025-12-12T01:06:16
S0000658,M000016,1-P,Productive,2025-12-12T01:06:16,2025-12-12T02:42:21
S0002249,M000016,3-Idle,Idle,2025-12-12T02:42:21,2025-12-12T15:31:42
S0000659,M000016,1-P,Productive,2025-12-12T15:31:42,2025-12-12T19:32:45
S0002250,M000016,3-Idle,Idle,2025-12-12T19:32:45,2025-12-12T21:30:14
S0000660,M000016,2-Stand By,Stand By,2025-12-12T21:30:14,2025-12-12T22:13:40
S0002251,M000016,3-Idle,Idle,2025-12-12T22:13:40,2025-12-13T11:56:17
S0000661,M000016,1-P,Productive,2025-12-13T11:56:17,2025-12-13T15:41:20
S0002252,M000016,3-Idle,Idle,2025-12-13T15:41:20,2025-12-14T23:32:58
S0000662,M000016,1-P,Productive,2025-12-14T23:32:58,2025-12-14T23:59:59.999999
S0002253,M000016,3-Idle,Idle,2025-12-14T23:59:59.999999,2025-12-15T09:27:10
S0000663,M000016,1-P,Productive,2025-12-15T09:27:10,2025-12-15T13:01:21
S0000664,M000016,1-P,Productive,2025-12-15T09:39:58,2025-12-15T13:01:21
S0002254,M000016,3-Idle,Idle,2025-12-15T13:01:21,2025-12-15T20:10:35
S0000665,M000016,1-P,Productive,2025-12-15T20:10:35,2025-12-15T22:54:51
S0000666,M000017,1-P,Productive,2025-11-25T04:03:16,2025-11-25T09:00:46
S0002255,M000017,3-Idle,Idle,2025-11-25T09:00:46,2025-11-25T09:06:16
S0000667,M000017,2-Stand By,Stand By,2025-11-25T09:06:16,2025-11-25T09:51:56
S0002256,M000017,3-Idle,Idle,2025-11-25T09:51:56,2025-11-26T01:15:49
S0000668,M000017,2-Stand By,Stand By,2025-11-26T01:15:49,2025-11-26T02:04:22
S0002257,M000017,3-Idle,Idle,2025-11-26T02:04:22,2025-11-27T14:31:54
S0000669,M000017,1-P,Productive,2025-11-27T14:31:54,2025-11-27T15:21:35
S0002258,M000017,3-Idle,Idle,2025-11-27T15:21:35,2025-11-28T05:04:04
S0000670,M000017,2-Stand By,Stand By,2025-11-28T05:04:04,2025-11-28T05:53:08
S0002259,M000017,3-Idle,Idle,2025-11-28T05:53:08,2025-11-28T16:45:59
S0000671,M000017,1-P,Productive,2025-11-28T16:45:59,2025-11-28T17:18:23
S0002260,M000017,3-Idle,Idle,2025-11-28T17:18:23,2025-11-28T20:10:02
S0000672,M000017,2-Stand By,Stand By,2025-11-28T20:10:02,2025-11-28T20:36:39
S0002261,M000017,3-Idle,Idle,2025-11-28T20:36:39,2025-11-29T07:14:41
