event_id,machine_nr,event_time,event_type,metric_value
E00001297,M000005,2025-12-03T00:19:16,lot_started,
E00001298,M000005,2025-12-03T01:42:55,lot_completed,46.583
E00001299,M000005,2025-12-03T04:21:15,lot_started,
E00001300,M000005,2025-12-03T05:05:54,lot_completed,10.828
E00001301,M000006,2025-12-03T01:21:47,lot_started,
E00001302,M000006,2025-12-03T05:09:23,lot_completed,14.654
E00001303,M000007,2025-12-03T01:49:14,test_started,
E00001304,M000007,2025-12-03T02:43:56,test_completed,61.414
E00001305,M000007,2025-12-03T04:09:08,lot_started,
E00001306,M000007,2025-12-03T09:23:40,lot_completed,48.935
E00001307,M000008,2025-12-03T12:49:33,test_started,
E00001308,M000008,2025-12-03T13:46:29,test_completed,51.248
E00001309,M000009,2025-12-03T06:14:22,lot_started,
E00001310,M000009,2025-12-03T06:42:33,lot_completed,95.62
E00001311,M000009,2025-12-03T11:52:06,test_started,
E00001312,M000009,2025-12-03T11:59:23,test_completed,45.059
E00001313,M000009,2025-12-03T19:18:02,lot_started,
E00001314,M000009,2025-12-03T19:45:00,lot_completed,74.214
E00001315,M000010,2025-12-03T11:06:16,test_started,
E00001316,M000010,2025-12-03T11:38:04,test_completed,38.322
E00001317,M000010,2025-12-03T21:31:53,lot_started,
E00001318,M000010,2025-12-03T22:41:29,lot_completed,50.971
E00001319,M000010,2025-12-03T22:39:09,lot_started,
E00001320,M000010,2025-12-03T23:59:59.999999,lot_completed,9.44
E00001321,M000011,2025-12-03T05:39:18,lot_started,
E00001322,M000011,2025-12-03T07:35:33,lot_completed,32.849
E00001323,M000011,2025-12-03T10:00:16,lot_started,
E00001324,M000011,2025-12-03T15:36:48,lot_completed,0.744
E00001325,M000012,2025-12-03T13:03:52,lot_started,
E00001326,M000012,2025-12-03T16:12:10,lot_completed,42.744
E00001327,M000012,2025-12-03T17:34:01,test_started,
E00001328,M000012,2025-12-03T17:42:09,test_completed,25.033
E00001329,M000012,2025-12-03T23:20:36,test_started,
E00001330,M000012,2025-12-03T23:59:59.999999,test_completed,51.516
E00001331,M000013,2025-12-03T07:34:50,lot_started,
E00001332,M000013,2025-12-03T09:48:01,lot_completed,37.615
E00001333,M000014,2025-12-03T00:03:16,lot_started,
E00001334,M000014,2025-12-03T04:28:27,lot_completed,9.043
E00001335,M000014,2025-12-03T17:55:10,test_started,
E00001336,M000014,2025-12-03T18:02:29,test_completed,21.925
E00001337,M000015,2025-12-03T05:10:39,lot_started,
E00001338,M000015,2025-12-03T09:54:33,lot_completed,66.636
E00001339,M000015,2025-12-03T14:44:51,lot_started,
E00001340,M000015,2025-12-03T17:14:41,lot_completed,36.57
E00001341,M000016,2025-12-03T09:10:07,lot_started,
E00001342,M000016,2025-12-03T11:31:36,lot_completed,92.328
E00001343,M000016,2025-12-03T11:53:18,lot_started,
E00001344,M000016,2025-12-03T13:29:37,lot_completed,69.787
E00001345,M000016,2025-12-03T12:38:46,test_started,
E00001346,M000016,2025-12-03T13:23:08,test_completed,90.868
E00001347,M000017,2025-12-03T15:30:55,test_started,
E00001348,M000017,2025-12-03T16:18:23,test_completed,98.591
E00001349,M000018,2025-12-03T03:50:33,lot_started,
E00001350,M000018,2025-12-03T06:56:43,lot_completed,57.317
E00001351,M000019,2025-12-03T12:29:25,test_started,
E00001352,M000019,2025-12-03T12:57:23,test_completed,75.399
E00001353,M000019,2025-12-03T14:56:29,test_started,
E00001354,M000019,2025-12-03T15:49:46,test_completed,35.326
E00001355,M000019,2025-12-03T21:25:40,lot_started,
E00001356,M000019,2025-12-03T23:59:59.999999,lot_completed,22.304
E00001357,M000020,2025-12-03T10:17:49,lot_started,
E00001358,M000020,2025-12-03T15:08:52,lot_completed,95.049
E00001359,M000020,2025-12-03T12:36:08,lot_started,
E00001360,M000020,2025-12-03T14:40:11,lot_completed,77.302
E00001361,M000021,2025-12-03T10:41:57,test_started,
E00001362,M000021,2025-12-03T11:24:51,test_completed,0.457
E00001363,M000021,2025-12-03T15:24:43,test_started,
E00001364,M000021,2025-12-03T15:35:38,test_completed,73.096
E00001365,M000021,2025-12-03T15:59:39,lot_started,
E00001366,M000021,2025-12-03T20:19:35,lot_completed,66.992
E00001367,M000022,2025-12-03T03:35:59,test_started,
E00001368,M000022,2025-12-03T04:29:58,test_completed,64.647
E00001369,M000022,2025-12-03T17:58:37,lot_started,
E00001370,M000022,2025-12-03T22:28:45,lot_completed,21.495
E00001371,M000023,2025-12-03T01:19:02,test_started,
E00001372,M000023,2025-12-03T01:39:32,test_completed,78.797
E00001373,M000023,2025-12-03T20:17:54,test_started,
E00001374,M000023,2025-12-03T21:14:35,test_completed,64.819
E00001375,M000024,2025-12-03T04:51:20,test_started,
E00001376,M000024,2025-12-03T05:14:35,test_completed,52.139
E00001377,M000024,2025-12-03T17:19:48,lot_started,
E00001378,M000024,2025-12-03T20:10:25,lot_completed,50.243
E00001379,M000025,2025-12-03T10:43:37,test_started,
E00001380,M000025,2025-12-03T10:55:01,test_completed,28.978
E00001381,M000025,2025-12-03T10:53:13,test_started,
E00001382,M000025,2025-12-03T11:03:53,test_completed,25.89
E00001383,M000025,2025-12-03T18:06:11,test_started,
E00001384,M000025,2025-12-03T18:51:33,test_completed,83.297
E00001385,M000026,2025-12-03T06:08:04,lot_started,
E00001386,M000026,2025-12-03T08:01:25,lot_completed,97.153
E00001387,M000026,2025-12-03T13:57:56,test_started,
E00001388,M000026,2025-12-03T14:01:55,test_completed,52.29
E00001389,M000027,2025-12-03T01:27:43,lot_started,
E00001390,M000027,2025-12-03T07:10:40,lot_completed,70.141
E00001391,M000027,2025-12-03T15:07:43,lot_started,
E00001392,M000027,2025-12-03T18:16:47,lot_completed,24.143
E00001393,M000028,2025-12-03T15:49:17,lot_started,
E00001394,M000028,2025-12-03T16:08:07,lot_completed,33.492
E00001395,M000028,2025-12-03T18:54:02,test_started,
E00001396,M000028,2025-12-03T18:56:18,test_completed,16.847
E00001397,M000029,2025-12-03T07:37:33,test_started,
E00001398,M000029,2025-12-03T07:57:47,test_completed,62.953
E00001399,M000029,2025-12-03T10:13:54,lot_started,
E00001400,M000029,2025-12-03T13:48:05,lot_completed,87.059
E00001401,M000029,2025-12-03T22:27:32,lot_started,
E00001402,M000029,2025-12-03T23:59:59.999999,lot_completed,98.771
E00001403,M000030,2025-12-03T08:20:28,test_started,
E00001404,M000030,2025-12-03T08:49:35,test_completed,58.787
E00001405,M000031,2025-12-03T07:23:49,lot_started,
E00001406,M000031,2025-12-03T13:11:14,lot_completed,40.463
E00001407,M000031,2025-12-03T21:50:35,lot_started,
E00001408,M000031,2025-12-03T23:59:59.999999,lot_completed,51.714
E00001409,M000032,2025-12-03T02:37:46,test_started,
E00001410,M000032,2025-12-03T03:24:35,test_completed,39.522
E00001411,M000032,2025-12-03T23:17:01,test_started,
E00001412,M000032,2025-12-03T23:59:59.999999,test_completed,0.156
E00001413,M000033,2025-12-03T09:28:07,lot_started,
E00001414,M000033,2025-12-03T11:47:05,lot_completed,75.6
E00001415,M000034,2025-12-03T03:39:12,test_started,
E00001416,M000034,2025-12-03T04:33:33,test_completed,5.392
E00001417,M000034,2025-12-03T11:07:19,lot_started,
E00001418,M000034,2025-12-03T16:08:02,lot_completed,20.88
E00001419,M000034,2025-12-03T15:49:37,lot_started,
E00001420,M000034,2025-12-03T20:51:26,lot_completed,0.993
E00001421,M000035,2025-12-03T00:05:58,test_started,
E00001422,M000035,2025-12-03T00:13:04,test_completed,25.681
E00001423,M000035,2025-12-03T10:49:00,lot_started,
E00001424,M000035,2025-12-03T16:05:23,lot_completed,64.082
E00001425,M000035,2025-12-03T13:53:45,lot_started,
E00001426,M000035,2025-12-03T17:36:33,lot_completed,68.208
E00001427,M000036,2025-12-03T00:09:14,lot_started,
E00001428,M000036,2025-12-03T03:46:23,lot_completed,65.314
E00001429,M000036,2025-12-03T15:08:06,lot_started,
E00001430,M000036,2025-12-03T15:59:06,lot_completed,61.148
E00001431,M000036,2025-12-03T19:12:49,test_started,
E00001432,M000036,2025-12-03T20:11:29,test_completed,66.595
E00001433,M000037,2025-12-03T06:59:00,test_started,
E00001434,M000037,2025-12-03T07:55:31,test_completed,38.86
E00001435,M000037,2025-12-03T18:27:33,test_started,
E00001436,M000037,2025-12-03T19:10:20,test_completed,25.778
E00001437,M000038,2025-12-03T05:21:24,test_started,
E00001438,M000038,2025-12-03T06:01:23,test_completed,72.483
E00001439,M000038,2025-12-03T09:41:01,lot_started,
E00001440,M000038,2025-12-03T11:25:23,lot_completed,53.71
E00001441,M000038,2025-12-03T23:01:36,lot_started,
E00001442,M000038,2025-12-03T23:59:59.999999,lot_completed,16.873
E00001443,M000039,2025-12-03T05:55:38,lot_started,
E00001444,M000039,2025-12-03T09:28:28,lot_completed,26.175
E00001445,M000039,2025-12-03T07:59:49,lot_started,
E00001446,M000039,2025-12-03T11:25:53,lot_completed,4.178
E00001447,M000040,2025-12-03T05:36:04,test_started,
E00001448,M000040,2025-12-03T06:06:22,test_completed,30.136
E00001449,M000001,2025-12-04T12:57:45,lot_started,
E00001450,M000001,2025-12-04T15:31:48,lot_completed,80.013
E00001451,M000001,2025-12-04T14:46:15,test_started,
E00001452,M000001,2025-12-04T15:19:44,test_completed,61.778
E00001453,M000002,2025-12-04T05:09:06,lot_started,
E00001454,M000002,2025-12-04T05:51:15,lot_completed,77.503
E00001455,M000002,2025-12-04T12:58:58,lot_started,
E00001456,M000002,2025-12-04T15:47:54,lot_completed,4.026
E00001457,M000002,2025-12-04T14:11:24,test_started,
E00001458,M000002,2025-12-04T15:09:29,test_completed,0.428
E00001459,M000003,2025-12-04T15:42:28,test_started,
E00001460,M000003,2025-12-04T16:11:53,test_completed,75.423
E00001461,M000003,2025-12-04T18:02:12,test_started,
E00001462,M000003,2025-12-04T18:54:35,test_completed,19.358
E00001463,M000003,2025-12-04T22:23:48,test_started,
E00001464,M000003,2025-12-04T23:23:08,test_completed,39.158
E00001465,M000004,2025-12-04T02:56:43,lot_started,
E00001466,M000004,2025-12-04T06:17:14,lot_completed,56.843
E00001467,M000005,2025-12-04T04:28:55,lot_started,
E00001468,M000005,2025-12-04T06:19:43,lot_completed,11.268
E00001469,M000005,2025-12-04T13:42:17,lot_started,
E00001470,M000005,2025-12-04T18:04:10,lot_completed,38.366
E00001471,M000005,2025-12-04T13:54:30,lot_started,
E00001472,M000005,2025-12-04T14:47:50,lot_completed,69.262
E00001473,M000006,2025-12-04T16:00:01,lot_started,
E00001474,M000006,2025-12-04T20:25:28,lot_completed,56.325
E00001475,M000006,2025-12-04T18:24:48,lot_started,
E00001476,M000006,2025-12-04T20:14:10,lot_completed,67.987
E00001477,M000007,2025-12-04T04:21:03,test_started,
E00001478,M000007,2025-12-04T04:59:34,test_completed,1.307
E00001479,M000008,2025-12-04T07:48:49,lot_started,
E00001480,M000008,2025-12-04T13:48:22,lot_completed,67.843
E00001481,M000008,2025-12-04T10:23:36,lot_started,
E00001482,M000008,2025-12-04T11:50:00,lot_completed,58.943
E00001483,M000009,2025-12-04T02:39:21,lot_started,
E00001484,M000009,2025-12-04T04:08:05,lot_completed,60.203
E00001485,M000009,2025-12-04T04:45:35,lot_started,
E00001486,M000009,2025-12-04T09:42:04,lot_completed,84.83
E00001487,M000010,2025-12-04T21:57:46,lot_started,
E00001488,M000010,2025-12-04T23:59:59.999999,lot_completed,20.391
E00001489,M000011,2025-12-04T05:31:15,lot_started,
E00001490,M000011,2025-12-04T06:07:53,lot_completed,99.159
E00001491,M000011,2025-12-04T06:53:30,test_started,
E00001492,M000011,2025-12-04T06:59:23,test_completed,35.547
E00001493,M000011,2025-12-04T08:54:10,test_started,
E00001494,M000011,2025-12-04T09:06:54,test_completed,65.663
E00001495,M000012,2025-12-04T15:47:05,lot_started,
E00001496,M000012,2025-12-04T20:50:35,lot_completed,58.903
E00001497,M000012,2025-12-04T20:16:22,test_started,
E00001498,M000012,2025-12-04T21:07:29,test_completed,42.862
E00001499,M000013,2025-12-04T16:09:24,test_started,
E00001500,M000013,2025-12-04T16:32:36,test_completed,66.965
E00001501,M000014,2025-12-04T01:54:18,lot_started,
E00001502,M000014,2025-12-04T07:33:22,lot_completed,46.337
E00001503,M000015,2025-12-04T13:35:17,test_started,
E00001504,M000015,2025-12-04T13:46:26,test_completed,45.736
E00001505,M000015,2025-12-04T16:59:26,test_started,
E00001506,M000015,2025-12-04T17:36:31,test_completed,28.217
E00001507,M000015,2025-12-04T20:51:35,lot_started,
E00001508,M000015,2025-12-04T22:52:56,lot_completed,28.267
E00001509,M000016,2025-12-04T03:12:23,test_started,
E00001510,M000016,2025-12-04T03:47:50,test_completed,21.42
E00001511,M000016,2025-12-04T08:15:49,test_started,
E00001512,M000016,2025-12-04T08:49:55,test_completed,71.688
E00001513,M000016,2025-12-04T23:53:23,test_started,
E00001514,M000016,2025-12-04T23:59:59.999999,test_completed,63.592
E00001515,M000017,2025-12-04T11:14:59,test_started,
E00001516,M000017,2025-12-04T11:57:54,test_completed,21.076
E00001517,M000018,2025-12-04T16:37:39,test_started,
E00001518,M000018,2025-12-04T17:06:48,test_completed,24.399
E00001519,M000019,2025-12-04T06:08:21,lot_started,
E00001520,M000019,2025-12-04T07:38:19,lot_completed,93.264
E00001521,M000020,2025-12-04T18:43:44,test_started,
E00001522,M000020,2025-12-04T19:17:21,test_completed,36.882
E00001523,M000021,2025-12-04T01:02:50,test_started,
E00001524,M000021,2025-12-04T01:29:54,test_completed,96.276
E00001525,M000021,2025-12-04T23:29:56,lot_started,
E00001526,M000021,2025-12-04T23:54:31,lot_completed,96.509
E00001527,M000022,2025-12-04T07:16:19,lot_started,
E00001528,M000022,2025-12-04T08:30:58,lot_completed,43.868
E00001529,M000022,2025-12-04T11:29:21,lot_started,
E00001530,M000022,2025-12-04T12:48:45,lot_completed,25.163
E00001531,M000022,2025-12-04T23:33:36,test_started,
E00001532,M000022,2025-12-04T23:59:59.999999,test_completed,9.289
E00001533,M000023,2025-12-04T02:35:00,test_started,
E00001534,M000023,2025-12-04T03:32:44,test_completed,48.393
E00001535,M000024,2025-12-04T01:22:13,test_started,
E00001536,M000024,2025-12-04T01:37:46,test_completed,96.308
E00001537,M000025,2025-12-04T06:08:49,lot_started,
E00001538,M000025,2025-12-04T09:14:43,lot_completed,64.244
E00001539,M000026,2025-12-04T17:22:59,lot_started,
E00001540,M000026,2025-12-04T19:20:20,lot_completed,28.159
E00001541,M000026,2025-12-04T22:18:22,lot_started,
E00001542,M000026,2025-12-04T23:59:59.999999,lot_completed,31.538
E00001543,M000027,2025-12-04T06:30:00,lot_started,
E00001544,M000027,2025-12-04T07:47:36,lot_completed,81.855
E00001545,M000027,2025-12-04T16:36:24,lot_started,
E00001546,M000027,2025-12-04T17:53:57,lot_completed,31.966
E00001547,M000027,2025-12-04T23:41:01,test_started,
E00001548,M000027,2025-12-04T23:59:59.999999,test_completed,97.779
E00001549,M000028,2025-12-04T14:34:24,test_started,
E00001550,M000028,2025-12-04T15:32:18,test_completed,80.359
E00001551,M000029,2025-12-04T00:21:25,test_started,
E00001552,M000029,2025-12-04T00:36:21,test_completed,58.444
E00001553,M000029,2025-12-04T13:19:15,test_started,
E00001554,M000029,2025-12-04T14:16:41,test_completed,96.032
E00001555,M000030,2025-12-04T03:27:15,test_started,
E00001556,M000030,2025-12-04T04:22:07,test_completed,84.192
E00001557,M000031,2025-12-04T06:18:33,test_started,
E00001558,M000031,2025-12-04T07:09:13,test_completed,96.587
E00001559,M000031,2025-12-04T11:09:58,lot_started,
E00001560,M000031,2025-12-04T14:12:30,lot_completed,21.183
E00001561,M000032,2025-12-04T01:51:19,lot_started,
E00001562,M000032,2025-12-04T07:20:35,lot_completed,46.241
E00001563,M000033,2025-12-04T01:20:14,test_started,
E00001564,M000033,2025-12-04T01:25:13,test_completed,71.792
E00001565,M000033,2025-12-04T09:40:56,lot_started,
E00001566,M000033,2025-12-04T09:48:24,lot_completed,13.003
E00001567,M000033,2025-12-04T21:36:50,test_started,
E00001568,M000033,2025-12-04T22:01:03,test_completed,26.997
E00001569,M000034,2025-12-04T01:25:16,lot_started,
E00001570,M000034,2025-12-04T05:15:12,lot_completed,75.135
E00001571,M000034,2025-12-04T14:02:40,lot_started,
E00001572,M000034,2025-12-04T18:01:46,lot_completed,56.702
E00001573,M000035,2025-12-04T00:12:43,lot_started,
E00001574,M000035,2025-12-04T04:33:06,lot_completed,70.861
E00001575,M000036,2025-12-04T12:44:45,lot_started,
E00001576,M000036,2025-12-04T15:00:54,lot_completed,55.692
E00001577,M000037,2025-12-04T04:49:59,lot_started,
E00001578,M000037,2025-12-04T07:51:18,lot_completed,19.431
E00001579,M000037,2025-12-04T05:37:10,lot_started,
E00001580,M000037,2025-12-04T06:41:46,lot_completed,12.72
E00001581,M000037,2025-12-04T14:36:01,lot_started,
E00001582,M000037,2025-12-04T17:06:07,lot_completed,35.245
E00001583,M000038,2025-12-04T00:18:56,lot_started,
E00001584,M000038,2025-12-04T04:16:18,lot_completed,71.408
E00001585,M000039,2025-12-04T04:52:01,test_started,
E00001586,M000039,2025-12-04T05:44:05,test_completed,36.001
E00001587,M000039,2025-12-04T14:15:41,test_started,
E00001588,M000039,2025-12-04T14:40:03,test_completed,29.237
E00001589,M000040,2025-12-04T06:45:32,lot_started,
E00001590,M000040,2025-12-04T07:15:32,lot_completed,49.948
E00001591,M000040,2025-12-04T09:47:30,lot_started,
E00001592,M000040,2025-12-04T14:01:28,lot_completed,0.251
E00001593,M000001,2025-12-05T04:49:23,test_started,
E00001594,M000001,2025-12-05T05:05:04,test_completed,59.355
E00001595,M000001,2025-12-05T08:56:11,test_started,
E00001596,M000001,2025-12-05T09:09:11,test_completed,72.273
E00001597,M000001,2025-12-05T14:16:27,lot_started,
E00001598,M000001,2025-12-05T17:17:52,lot_completed,99.015
E00001599,M000002,2025-12-05T04:26:30,lot_started,
E00001600,M000002,2025-12-05T09:33:25,lot_completed,53.641
E00001601,M000003,2025-12-05T03:00:55,test_started,
E00001602,M000003,2025-12-05T03:12:41,test_completed,18.109
E00001603,M000003,2025-12-05T15:42:18,lot_started,
E00001604,M000003,2025-12-05T17:24:11,lot_completed,68.742
E00001605,M000003,2025-12-05T20:48:44,test_started,
E00001606,M000003,2025-12-05T21:30:55,test_completed,7.926
E00001607,M000004,2025-12-05T07:57:40,lot_started,
E00001608,M000004,2025-12-05T13:44:51,lot_completed,25.169
E00001609,M000004,2025-12-05T15:42:23,test_started,
E00001610,M000004,2025-12-05T16:40:11,test_completed,36.837
E00001611,M000005,2025-12-05T15:40:05,lot_started,
E00001612,M000005,2025-12-05T19:25:53,lot_completed,34.764
E00001613,M000005,2025-12-05T18:48:35,test_started,
E00001614,M000005,2025-12-05T19:12:44,test_completed,69.328
E00001615,M000006,2025-12-05T00:18:59,lot_started,
E00001616,M000006,2025-12-05T04:04:22,lot_completed,66.816
E00001617,M000006,2025-12-05T11:59:20,lot_started,
E00001618,M000006,2025-12-05T16:38:18,lot_completed,61.604
E00001619,M000007,2025-12-05T21:07:09,test_started,
E00001620,M000007,2025-12-05T21:11:32,test_completed,99.556
E00001621,M000008,2025-12-05T09:40:30,lot_started,
E00001622,M000008,2025-12-05T15:31:11,lot_completed,55.82
E00001623,M000009,2025-12-05T09:01:21,lot_started,
E00001624,M000009,2025-12-05T12:18:52,lot_completed,50.305
E00001625,M000009,2025-12-05T15:41:27,test_started,
E00001626,M000009,2025-12-05T15:48:01,test_completed,56.593
E00001627,M000009,2025-12-05T17:03:30,lot_started,
E00001628,M000009,2025-12-05T21:42:25,lot_completed,23.316
E00001629,M000010,2025-12-05T02:16:52,test_started,
E00001630,M000010,2025-12-05T02:53:41,test_completed,52.067
E00001631,M000010,2025-12-05T21:30:26,lot_started,
E00001632,M000010,2025-12-05T23:14:56,lot_completed,1.856
E00001633,M000011,2025-12-05T08:41:43,test_started,
